44 44 5 17 16 2179 123 0 M44 6 0 6 A41 A42 2
45 45 5 17 16 2179 123 0 M45 6 0 6 A41 A42 2
46 46 5 17 16 2179 123 0 M46 6 0 6 A41 A42 2
47 47 5 17 16 2179 123 0 M47 6 0 6 A41 A42 2
48 48 5 17 16 2179 123 0 M48 6 0 6 A41 A42 2
49 49 5 17 16 2179 123 0 M49 6 0 6 A41 A42 2
50 50 5 17 16 2179 123 0 M50 6 0 6 A41 A42 2
51 51 5 17 16 2179 123 0 M51 6 0 6 A41 A42 2
52 52 5 17 16 2179 123 0 M52 6 0 6 A42 A44 2
53 53 5 17 16 2179 123 0 M53 6 0 6 A42 A43 2
54 54 5 17 16 2179 123 0 M54 6 0 6 A42 A44 2
55 55 5 17 16 2179 123 0 M55 6 0 6 A42 A41 2
56 56 5 17 16 2179 123 0 M56 6 0 6 A42 A41 2
57 57 5 17 16 2179 123 0 M57 6 0 6 A42 A41 2
58 58 5 17 16 2179 123 0 M58 6 0 6 A42 A41 2
59 59 5 17 16 2179 123 0 M59 6 0 6 A42 A41 2
60 60 5 17 16 2179 123 0 M60 6 0 6 A43 A42 2
61 61 5 17 16 2179 123 0 M61 6 0 6 A43 A42 2
62 62 5 17 16 2179 123 0 M62 6 0 6 A43 A41 2
63 63 5 17 16 2179 123 0 M63 6 0 6 A43 A41 2
64 64 5 17 16 2179 123 0 M64 6 0 6 A43 A41 2
65 65 5 17 16 2179 123 0 M65 6 0 6 A44 A42 2
66 66 5 17 16 2179 123 0 M66 6 0 6 A44 A41 2
67 67 5 17 16 2179 123 0 M67 6 0 6 A44 A41 2
68 68 5 17 16 2179 123 0 M68 6 0 6 A44 A41 2
69 69 5 17 16 2179 123 0 M69 6 0 6 A44 A42 2
70 70 5 17 16 2179 123 0 M70 6 0 6 A44 A42 2
71 71 5 17 16 2179 123 0 M71 6 0 6 A44 A42 2
72 72 5 17 16 2179 123 0 M72 6 0 6 A44 A41 2
73 73 5 17 16 2179 123 0 M73 6 0 6 A44 A41 2
74 74 5 17 16 2179 123 0 M74 6 0 6 A41 A44 3
75 75 5 17 16 2179 123 0 M75 6 0 6 A41 A43 3
76 76 5 17 16 2179 123 0 M76 6 0 6 A41 A44 3
77 77 5 17 16 2179 123 0 M77 6 0 6 A41 A44 3
78 78 5 17 16 2179 123 0 M78 6 0 6 A41 A43 3
79 79 5 17 16 2179 123 0 M79 6 0 6 A41 A42 3
80 80 5 17 16 2179 123 0 M80 6 0 6 A41 A42 3
81 81 5 17 16 2179 123 0 M81 6 0 6 A41 A42 3
82 82 5 17 16 2179 123 0 M82 6 0 6 A41 A42 3
83 83 5 17 16 2179 123 0 M83 6 0 6 A41 A42 3
84 84 5 17 16 2179 123 0 M84 6 0 6 A41 A42 3
85 85 5 17 16 2179 123 0 M85 6 0 6 A41 A42 3
86 86 5 17 16 2179 123 0 M86 6 0 6 A41 A42 3
87 87 5 17 16 2179 123 0 M87 6 0 6 A41 A42 3
88 88 5 17 16 2179 123 0 M88 6 0 6 A41 A42 3
89 89 5 17 16 2179 123 0 M89 6 0 6 A41 A42 3
90 90 5 17 16 2179 123 0 M90 6 0 6 A41 A42 3
91 91 5 17 16 2179 123 0 M91 6 0 6 A41 A42 3
92 92 5 17 16 2179 123 0 M92 6 0 6 A42 A43 3
93 93 5 17 16 2179 123 0 M93 6 0 6 A42 A44 3
94 94 5 17 16 2179 123 0 M94 6 0 6 A42 A43 3
95 95 5 17 16 2179 123 0 M95 6 0 6 A42 A43 3
96 96 5 17 16 2179 123 0 M96 6 0 6 A42 A44 3
97 97 5 17 16 2179 123 0 M97 6 0 6 A42 A44 3
98 98 5 17 16 2179 123 0 M98 6 0 6 A42 A41 3
99 99 5 17 16 2179 123 0 M99 6 0 6 A42 A41 3
100 100 5 17 16 2179 123 0 M100 6 0 6 A42 A41 3
